13:49:29.893 DB not initialized, please visit setup page - http://[your-server-host]:8080 to see instructions on how to initialize Trilium.
13:49:29.895 DB size: 4 KB
13:49:30.508 {
  "appVersion": "0.61.14",
  "dbVersion": 227,
  "syncVersion": 31,
  "buildDate": "2023-11-16T00:21:34+01:00",
  "buildRevision": "0afc41060a935a46642a082128bea5002c2410e1",
  "dataDirectory": "/home/node/trilium-data",
  "clipperProtocolVersion": "1.0",
  "utcDateTime": "2023-11-30T13:49:29.683Z"
}
13:49:30.508 CPU model: Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz, logical cores: 12 freq: 3870 Mhz
13:49:30.508 Trusted reverse proxy: false
13:49:30.509 App HTTP server starting up at port 8080
15:07:00.941 Error: Router not found for request /apis?timeout=32s
15:07:00.942 Error: Router not found for request /api?timeout=32s
15:07:00.943 Error: Router not found for request /apis?timeout=32s
15:07:00.944 Error: Router not found for request /api?timeout=32s
15:07:00.945 Error: Router not found for request /apis?timeout=32s
15:07:00.946 Error: Router not found for request /api?timeout=32s
15:07:00.947 Error: Router not found for request /apis?timeout=32s
15:07:00.948 Error: Router not found for request /api?timeout=32s
15:07:00.949 Error: Router not found for request /apis?timeout=32s
15:07:03.028 Error: Router not found for request /api?timeout=32s
15:07:03.029 Error: Router not found for request /apis?timeout=32s
15:07:03.030 Error: Router not found for request /api?timeout=32s
15:07:03.039 Error: Router not found for request /apis?timeout=32s
15:07:03.040 Error: Router not found for request /api?timeout=32s
15:07:03.041 Error: Router not found for request /apis?timeout=32s
15:07:03.042 Error: Router not found for request /api?timeout=32s
15:07:03.043 Error: Router not found for request /apis?timeout=32s
15:07:03.044 Error: Router not found for request /api?timeout=32s
15:07:03.046 Error: Router not found for request /apis?timeout=32s
15:07:05.122 Error: Router not found for request /api?timeout=32s
15:07:05.123 Error: Router not found for request /apis?timeout=32s
15:07:05.124 Error: Router not found for request /api?timeout=32s
15:07:05.137 Error: Router not found for request /apis?timeout=32s
15:07:05.141 Error: Router not found for request /api?timeout=32s
15:07:05.142 Error: Router not found for request /apis?timeout=32s
15:07:05.143 Error: Router not found for request /api?timeout=32s
15:07:05.145 Error: Router not found for request /apis?timeout=32s
15:07:05.146 Error: Router not found for request /api?timeout=32s
15:07:05.147 Error: Router not found for request /apis?timeout=32s
15:07:07.228 Error: Router not found for request /api?timeout=32s
15:07:07.230 Error: Router not found for request /apis?timeout=32s
15:07:07.232 Error: Router not found for request /api?timeout=32s
15:07:07.240 Error: Router not found for request /apis?timeout=32s
15:07:07.242 Error: Router not found for request /api?timeout=32s
15:07:07.243 Error: Router not found for request /apis?timeout=32s
15:07:07.245 Error: Router not found for request /api?timeout=32s
15:07:07.246 Error: Router not found for request /apis?timeout=32s
15:07:07.248 Error: Router not found for request /api?timeout=32s
15:07:07.250 Error: Router not found for request /apis?timeout=32s
15:07:09.346 Error: Router not found for request /api?timeout=32s
15:07:09.348 Error: Router not found for request /apis?timeout=32s
15:07:09.349 Error: Router not found for request /api?timeout=32s
15:07:09.360 Error: Router not found for request /apis?timeout=32s
15:07:09.365 Error: Router not found for request /api?timeout=32s
15:07:09.369 Error: Router not found for request /apis?timeout=32s
15:07:09.370 Error: Router not found for request /api?timeout=32s
15:07:09.371 Error: Router not found for request /apis?timeout=32s
15:07:09.372 Error: Router not found for request /api?timeout=32s
15:07:09.373 Error: Router not found for request /apis?timeout=32s
15:07:11.470 Error: Router not found for request /api?timeout=32s
15:07:11.471 Error: Router not found for request /apis?timeout=32s
15:07:11.473 Error: Router not found for request /api?timeout=32s
15:07:11.484 Error: Router not found for request /apis?timeout=32s
15:07:11.486 Error: Router not found for request /api?timeout=32s
15:07:11.487 Error: Router not found for request /apis?timeout=32s
15:07:11.488 Error: Router not found for request /api?timeout=32s
15:07:11.489 Error: Router not found for request /apis?timeout=32s
15:07:11.490 Error: Router not found for request /api?timeout=32s
15:07:11.491 Error: Router not found for request /apis?timeout=32s
15:07:13.564 Error: Router not found for request /api?timeout=32s
15:07:13.565 Error: Router not found for request /apis?timeout=32s
15:07:13.566 Error: Router not found for request /api?timeout=32s
15:07:13.580 Error: Router not found for request /apis?timeout=32s
15:07:13.584 Error: Router not found for request /api?timeout=32s
15:07:13.585 Error: Router not found for request /apis?timeout=32s
15:07:13.586 Error: Router not found for request /api?timeout=32s
15:07:13.587 Error: Router not found for request /apis?timeout=32s
15:07:13.588 Error: Router not found for request /api?timeout=32s
15:07:13.589 Error: Router not found for request /apis?timeout=32s
15:07:15.684 Error: Router not found for request /api?timeout=32s
15:07:15.686 Error: Router not found for request /apis?timeout=32s
15:07:15.687 Error: Router not found for request /api?timeout=32s
15:07:15.696 Error: Router not found for request /apis?timeout=32s
15:07:15.698 Error: Router not found for request /api?timeout=32s
15:07:15.699 Error: Router not found for request /apis?timeout=32s
15:07:15.700 Error: Router not found for request /api?timeout=32s
15:07:15.701 Error: Router not found for request /apis?timeout=32s
15:07:15.702 Error: Router not found for request /api?timeout=32s
15:07:15.703 Error: Router not found for request /apis?timeout=32s
15:07:17.783 Error: Router not found for request /api?timeout=32s
15:07:17.784 Error: Router not found for request /apis?timeout=32s
15:07:17.785 Error: Router not found for request /api?timeout=32s
15:07:17.794 Error: Router not found for request /apis?timeout=32s
15:07:17.796 Error: Router not found for request /api?timeout=32s
15:07:17.797 Error: Router not found for request /apis?timeout=32s
15:07:17.798 Error: Router not found for request /api?timeout=32s
15:07:17.800 Error: Router not found for request /apis?timeout=32s
15:07:17.801 Error: Router not found for request /api?timeout=32s
15:07:17.802 Error: Router not found for request /apis?timeout=32s
15:07:19.878 Error: Router not found for request /api?timeout=32s
15:07:19.879 Error: Router not found for request /apis?timeout=32s
15:07:19.881 Error: Router not found for request /api?timeout=32s
15:07:19.892 Error: Router not found for request /apis?timeout=32s
15:07:19.896 Error: Router not found for request /api?timeout=32s
15:07:19.898 Error: Router not found for request /apis?timeout=32s
15:07:19.899 Error: Router not found for request /api?timeout=32s
15:07:19.900 Error: Router not found for request /apis?timeout=32s
15:07:19.901 Error: Router not found for request /api?timeout=32s
15:07:19.902 Error: Router not found for request /apis?timeout=32s
15:07:21.954 200 GET /api/health-check with 15 bytes took 0ms
15:07:21.967 Error: Router not found for request /api?timeout=32s
15:07:21.969 Error: Router not found for request /apis?timeout=32s
15:07:21.970 Error: Router not found for request /api?timeout=32s
15:07:21.970 Error: Router not found for request /apis?timeout=32s
15:07:21.972 Error: Router not found for request /api?timeout=32s
15:07:21.973 Error: Router not found for request /apis?timeout=32s
15:07:21.974 Error: Router not found for request /api?timeout=32s
15:07:21.975 Error: Router not found for request /apis?timeout=32s
15:07:21.975 Error: Router not found for request /api?timeout=32s
15:07:21.976 Error: Router not found for request /apis?timeout=32s
15:07:24.055 Error: Router not found for request /api?timeout=32s
15:07:24.056 Error: Router not found for request /apis?timeout=32s
15:07:24.057 Error: Router not found for request /api?timeout=32s
15:07:24.066 Error: Router not found for request /apis?timeout=32s
15:07:24.067 Error: Router not found for request /api?timeout=32s
15:07:24.068 Error: Router not found for request /apis?timeout=32s
15:07:24.070 Error: Router not found for request /api?timeout=32s
15:07:24.072 Error: Router not found for request /apis?timeout=32s
15:07:24.073 Error: Router not found for request /api?timeout=32s
15:07:24.075 Error: Router not found for request /apis?timeout=32s
15:07:26.147 Error: Router not found for request /api?timeout=32s
15:07:26.148 Error: Router not found for request /apis?timeout=32s
15:07:26.149 Error: Router not found for request /api?timeout=32s
15:07:26.161 Error: Router not found for request /apis?timeout=32s
15:07:26.164 Error: Router not found for request /api?timeout=32s
15:07:26.165 Error: Router not found for request /apis?timeout=32s
15:07:26.167 Error: Router not found for request /api?timeout=32s
15:07:26.168 Error: Router not found for request /apis?timeout=32s
15:07:26.169 Error: Router not found for request /api?timeout=32s
15:07:26.170 Error: Router not found for request /apis?timeout=32s
15:07:28.266 Error: Router not found for request /api?timeout=32s
15:07:28.267 Error: Router not found for request /apis?timeout=32s
15:07:28.268 Error: Router not found for request /api?timeout=32s
15:07:28.280 Error: Router not found for request /apis?timeout=32s
15:07:28.287 Error: Router not found for request /api?timeout=32s
15:07:28.292 Error: Router not found for request /apis?timeout=32s
15:07:28.297 Error: Router not found for request /api?timeout=32s
15:07:28.302 Error: Router not found for request /apis?timeout=32s
15:07:28.307 Error: Router not found for request /api?timeout=32s
15:07:28.311 Error: Router not found for request /apis?timeout=32s
15:07:30.395 Error: Router not found for request /api?timeout=32s
15:07:30.396 Error: Router not found for request /apis?timeout=32s
15:07:30.397 Error: Router not found for request /api?timeout=32s
15:07:30.406 Error: Router not found for request /apis?timeout=32s
15:07:30.407 Error: Router not found for request /api?timeout=32s
15:07:30.408 Error: Router not found for request /apis?timeout=32s
15:07:30.410 Error: Router not found for request /api?timeout=32s
15:07:30.411 Error: Router not found for request /apis?timeout=32s
15:07:30.412 Error: Router not found for request /api?timeout=32s
15:07:30.413 Error: Router not found for request /apis?timeout=32s
15:07:32.492 Error: Router not found for request /api?timeout=32s
15:07:32.503 Error: Router not found for request /apis?timeout=32s
15:07:32.507 Error: Router not found for request /api?timeout=32s
15:07:32.508 Error: Router not found for request /apis?timeout=32s
15:07:32.509 Error: Router not found for request /api?timeout=32s
15:07:32.510 Error: Router not found for request /apis?timeout=32s
15:07:32.512 Error: Router not found for request /api?timeout=32s
15:07:32.512 Error: Router not found for request /apis?timeout=32s
15:07:32.513 Error: Router not found for request /api?timeout=32s
15:07:32.514 Error: Router not found for request /apis?timeout=32s
15:07:34.592 Error: Router not found for request /api?timeout=32s
15:07:34.593 Error: Router not found for request /apis?timeout=32s
15:07:34.594 Error: Router not found for request /api?timeout=32s
15:07:34.605 Error: Router not found for request /apis?timeout=32s
15:07:34.609 Error: Router not found for request /api?timeout=32s
15:07:34.610 Error: Router not found for request /apis?timeout=32s
15:07:34.612 Error: Router not found for request /api?timeout=32s
15:07:34.613 Error: Router not found for request /apis?timeout=32s
15:07:34.614 Error: Router not found for request /api?timeout=32s
15:07:34.615 Error: Router not found for request /apis?timeout=32s
15:07:36.683 Error: Router not found for request /api?timeout=32s
15:07:36.684 Error: Router not found for request /apis?timeout=32s
15:07:36.685 Error: Router not found for request /api?timeout=32s
15:07:36.686 Error: Router not found for request /apis?timeout=32s
15:07:36.687 Error: Router not found for request /api?timeout=32s
15:07:36.688 Error: Router not found for request /apis?timeout=32s
15:07:36.689 Error: Router not found for request /api?timeout=32s
15:07:36.690 Error: Router not found for request /apis?timeout=32s
15:07:36.691 Error: Router not found for request /api?timeout=32s
15:07:36.692 Error: Router not found for request /apis?timeout=32s
15:07:38.767 Error: Router not found for request /api?timeout=32s
15:07:38.768 Error: Router not found for request /apis?timeout=32s
15:07:38.769 Error: Router not found for request /api?timeout=32s
15:07:38.778 Error: Router not found for request /apis?timeout=32s
15:07:38.779 Error: Router not found for request /api?timeout=32s
15:07:38.780 Error: Router not found for request /apis?timeout=32s
15:07:38.781 Error: Router not found for request /api?timeout=32s
15:07:38.782 Error: Router not found for request /apis?timeout=32s
15:07:38.783 Error: Router not found for request /api?timeout=32s
15:07:38.784 Error: Router not found for request /apis?timeout=32s
15:07:40.879 Error: Router not found for request /api?timeout=32s
15:07:40.881 Error: Router not found for request /apis?timeout=32s
15:07:40.882 Error: Router not found for request /api?timeout=32s
15:07:40.892 Error: Router not found for request /apis?timeout=32s
15:07:40.896 Error: Router not found for request /api?timeout=32s
15:07:40.899 Error: Router not found for request /apis?timeout=32s
15:07:40.902 Error: Router not found for request /api?timeout=32s
15:07:40.904 Error: Router not found for request /apis?timeout=32s
15:07:40.905 Error: Router not found for request /api?timeout=32s
15:07:40.907 Error: Router not found for request /apis?timeout=32s
15:07:42.985 Error: Router not found for request /api?timeout=32s
15:07:42.986 Error: Router not found for request /apis?timeout=32s
15:07:42.987 Error: Router not found for request /api?timeout=32s
15:07:42.999 Error: Router not found for request /apis?timeout=32s
15:07:43.004 Error: Router not found for request /api?timeout=32s
15:07:43.008 Error: Router not found for request /apis?timeout=32s
15:07:43.009 Error: Router not found for request /api?timeout=32s
15:07:43.010 Error: Router not found for request /apis?timeout=32s
15:07:43.011 Error: Router not found for request /api?timeout=32s
15:07:43.012 Error: Router not found for request /apis?timeout=32s
15:07:45.108 Error: Router not found for request /api?timeout=32s
15:07:45.109 Error: Router not found for request /apis?timeout=32s
15:07:45.110 Error: Router not found for request /api?timeout=32s
15:07:45.120 Error: Router not found for request /apis?timeout=32s
15:07:45.121 Error: Router not found for request /api?timeout=32s
15:07:45.122 Error: Router not found for request /apis?timeout=32s
15:07:45.123 Error: Router not found for request /api?timeout=32s
15:07:45.124 Error: Router not found for request /apis?timeout=32s
15:07:45.125 Error: Router not found for request /api?timeout=32s
15:07:45.126 Error: Router not found for request /apis?timeout=32s
15:07:47.198 Error: Router not found for request /api?timeout=32s
15:07:47.199 Error: Router not found for request /apis?timeout=32s
15:07:47.200 Error: Router not found for request /api?timeout=32s
15:07:47.212 Error: Router not found for request /apis?timeout=32s
15:07:47.215 Error: Router not found for request /api?timeout=32s
15:07:47.216 Error: Router not found for request /apis?timeout=32s
15:07:47.217 Error: Router not found for request /api?timeout=32s
15:07:47.218 Error: Router not found for request /apis?timeout=32s
15:07:47.219 Error: Router not found for request /api?timeout=32s
15:07:47.220 Error: Router not found for request /apis?timeout=32s
15:07:49.314 Error: Router not found for request /api?timeout=32s
15:07:49.315 Error: Router not found for request /apis?timeout=32s
15:07:49.317 Error: Router not found for request /api?timeout=32s
15:07:49.325 Error: Router not found for request /apis?timeout=32s
15:07:49.326 Error: Router not found for request /api?timeout=32s
15:07:49.327 Error: Router not found for request /apis?timeout=32s
15:07:49.328 Error: Router not found for request /api?timeout=32s
15:07:49.329 Error: Router not found for request /apis?timeout=32s
15:07:49.330 Error: Router not found for request /api?timeout=32s
15:07:49.331 Error: Router not found for request /apis?timeout=32s
15:07:51.428 Error: Router not found for request /api?timeout=32s
15:07:51.430 Error: Router not found for request /apis?timeout=32s
15:07:51.432 Error: Router not found for request /api?timeout=32s
15:07:51.442 Error: Router not found for request /apis?timeout=32s
15:07:51.447 Error: Router not found for request /api?timeout=32s
15:07:51.452 Error: Router not found for request /apis?timeout=32s
15:07:51.456 Error: Router not found for request /api?timeout=32s
15:07:51.457 Error: Router not found for request /apis?timeout=32s
15:07:51.458 Error: Router not found for request /api?timeout=32s
15:07:51.459 Error: Router not found for request /apis?timeout=32s
15:07:52.131 200 GET /api/health-check with 15 bytes took 0ms
15:07:53.537 Error: Router not found for request /api?timeout=32s
15:07:53.538 Error: Router not found for request /apis?timeout=32s
15:07:53.539 Error: Router not found for request /api?timeout=32s
15:07:53.548 Error: Router not found for request /apis?timeout=32s
15:07:53.549 Error: Router not found for request /api?timeout=32s
15:07:53.550 Error: Router not found for request /apis?timeout=32s
15:07:53.551 Error: Router not found for request /api?timeout=32s
15:07:53.552 Error: Router not found for request /apis?timeout=32s
15:07:53.553 Error: Router not found for request /api?timeout=32s
15:07:53.554 Error: Router not found for request /apis?timeout=32s
15:07:55.646 Error: Router not found for request /api?timeout=32s
15:07:55.648 Error: Router not found for request /apis?timeout=32s
15:07:55.649 Error: Router not found for request /api?timeout=32s
15:07:55.658 Error: Router not found for request /apis?timeout=32s
15:07:55.659 Error: Router not found for request /api?timeout=32s
15:07:55.660 Error: Router not found for request /apis?timeout=32s
15:07:55.661 Error: Router not found for request /api?timeout=32s
15:07:55.662 Error: Router not found for request /apis?timeout=32s
15:07:55.663 Error: Router not found for request /api?timeout=32s
15:07:55.664 Error: Router not found for request /apis?timeout=32s
15:07:57.761 Error: Router not found for request /api?timeout=32s
15:07:57.762 Error: Router not found for request /apis?timeout=32s
15:07:57.763 Error: Router not found for request /api?timeout=32s
15:07:57.775 Error: Router not found for request /apis?timeout=32s
15:07:57.781 Error: Router not found for request /api?timeout=32s
15:07:57.786 Error: Router not found for request /apis?timeout=32s
15:07:57.791 Error: Router not found for request /api?timeout=32s
15:07:57.797 Error: Router not found for request /apis?timeout=32s
15:07:57.801 Error: Router not found for request /api?timeout=32s
15:07:57.802 Error: Router not found for request /apis?timeout=32s
15:07:59.880 Error: Router not found for request /api?timeout=32s
15:07:59.881 Error: Router not found for request /apis?timeout=32s
15:07:59.882 Error: Router not found for request /api?timeout=32s
15:07:59.894 Error: Router not found for request /apis?timeout=32s
15:07:59.900 Error: Router not found for request /api?timeout=32s
15:07:59.905 Error: Router not found for request /apis?timeout=32s
15:07:59.910 Error: Router not found for request /api?timeout=32s
15:07:59.914 Error: Router not found for request /apis?timeout=32s
15:07:59.919 Error: Router not found for request /api?timeout=32s
15:07:59.924 Error: Router not found for request /apis?timeout=32s
15:08:02.006 Error: Router not found for request /api?timeout=32s
15:08:02.007 Error: Router not found for request /apis?timeout=32s
15:08:02.008 Error: Router not found for request /api?timeout=32s
15:08:02.009 Error: Router not found for request /apis?timeout=32s
15:08:02.010 Error: Router not found for request /api?timeout=32s
15:08:02.012 Error: Router not found for request /apis?timeout=32s
15:08:02.013 Error: Router not found for request /api?timeout=32s
15:08:02.014 Error: Router not found for request /apis?timeout=32s
15:08:02.014 Error: Router not found for request /api?timeout=32s
15:08:02.015 Error: Router not found for request /apis?timeout=32s
15:08:04.112 Error: Router not found for request /api?timeout=32s
15:08:04.113 Error: Router not found for request /apis?timeout=32s
15:08:04.114 Error: Router not found for request /api?timeout=32s
15:08:04.123 Error: Router not found for request /apis?timeout=32s
15:08:04.124 Error: Router not found for request /api?timeout=32s
15:08:04.125 Error: Router not found for request /apis?timeout=32s
15:08:04.127 Error: Router not found for request /api?timeout=32s
15:08:04.128 Error: Router not found for request /apis?timeout=32s
15:08:04.129 Error: Router not found for request /api?timeout=32s
15:08:04.130 Error: Router not found for request /apis?timeout=32s
15:08:06.242 Error: Router not found for request /api?timeout=32s
15:08:06.243 Error: Router not found for request /apis?timeout=32s
15:08:06.244 Error: Router not found for request /api?timeout=32s
15:08:06.253 Error: Router not found for request /apis?timeout=32s
15:08:06.254 Error: Router not found for request /api?timeout=32s
15:08:06.255 Error: Router not found for request /apis?timeout=32s
15:08:06.257 Error: Router not found for request /api?timeout=32s
15:08:06.258 Error: Router not found for request /apis?timeout=32s
15:08:06.259 Error: Router not found for request /api?timeout=32s
15:08:06.260 Error: Router not found for request /apis?timeout=32s
15:08:08.334 Error: Router not found for request /api?timeout=32s
15:08:08.335 Error: Router not found for request /apis?timeout=32s
15:08:08.336 Error: Router not found for request /api?timeout=32s
15:08:08.347 Error: Router not found for request /apis?timeout=32s
15:08:08.352 Error: Router not found for request /api?timeout=32s
15:08:08.356 Error: Router not found for request /apis?timeout=32s
15:08:08.362 Error: Router not found for request /api?timeout=32s
15:08:08.368 Error: Router not found for request /apis?timeout=32s
15:08:08.372 Error: Router not found for request /api?timeout=32s
15:08:08.373 Error: Router not found for request /apis?timeout=32s
15:08:10.450 Error: Router not found for request /api?timeout=32s
15:08:10.452 Error: Router not found for request /apis?timeout=32s
15:08:10.453 Error: Router not found for request /api?timeout=32s
15:08:10.462 Error: Router not found for request /apis?timeout=32s
15:08:10.463 Error: Router not found for request /api?timeout=32s
15:08:10.464 Error: Router not found for request /apis?timeout=32s
15:08:10.465 Error: Router not found for request /api?timeout=32s
15:08:10.466 Error: Router not found for request /apis?timeout=32s
15:08:10.467 Error: Router not found for request /api?timeout=32s
15:08:10.468 Error: Router not found for request /apis?timeout=32s
15:08:12.546 Error: Router not found for request /api?timeout=32s
15:08:12.547 Error: Router not found for request /apis?timeout=32s
15:08:12.548 Error: Router not found for request /api?timeout=32s
15:08:12.557 Error: Router not found for request /apis?timeout=32s
15:08:12.558 Error: Router not found for request /api?timeout=32s
15:08:12.559 Error: Router not found for request /apis?timeout=32s
15:08:12.560 Error: Router not found for request /api?timeout=32s
15:08:12.561 Error: Router not found for request /apis?timeout=32s
15:08:12.562 Error: Router not found for request /api?timeout=32s
15:08:12.563 Error: Router not found for request /apis?timeout=32s
15:08:14.661 Error: Router not found for request /api?timeout=32s
15:08:14.663 Error: Router not found for request /apis?timeout=32s
15:08:14.664 Error: Router not found for request /api?timeout=32s
15:08:14.676 Error: Router not found for request /apis?timeout=32s
15:08:14.680 Error: Router not found for request /api?timeout=32s
15:08:14.682 Error: Router not found for request /apis?timeout=32s
15:08:14.683 Error: Router not found for request /api?timeout=32s
15:08:14.684 Error: Router not found for request /apis?timeout=32s
15:08:14.685 Error: Router not found for request /api?timeout=32s
15:08:14.686 Error: Router not found for request /apis?timeout=32s
15:08:16.764 Error: Router not found for request /api?timeout=32s
15:08:16.765 Error: Router not found for request /apis?timeout=32s
15:08:16.766 Error: Router not found for request /api?timeout=32s
15:08:16.767 Error: Router not found for request /apis?timeout=32s
15:08:16.768 Error: Router not found for request /api?timeout=32s
15:08:16.769 Error: Router not found for request /apis?timeout=32s
15:08:16.770 Error: Router not found for request /api?timeout=32s
15:08:16.771 Error: Router not found for request /apis?timeout=32s
15:08:16.772 Error: Router not found for request /api?timeout=32s
15:08:16.773 Error: Router not found for request /apis?timeout=32s
15:08:18.853 Error: Router not found for request /api?timeout=32s
15:08:18.854 Error: Router not found for request /apis?timeout=32s
15:08:18.855 Error: Router not found for request /api?timeout=32s
15:08:18.865 Error: Router not found for request /apis?timeout=32s
15:08:18.866 Error: Router not found for request /api?timeout=32s
15:08:18.867 Error: Router not found for request /apis?timeout=32s
15:08:18.868 Error: Router not found for request /api?timeout=32s
15:08:18.869 Error: Router not found for request /apis?timeout=32s
15:08:18.870 Error: Router not found for request /api?timeout=32s
15:08:18.870 Error: Router not found for request /apis?timeout=32s
15:08:20.968 Error: Router not found for request /api?timeout=32s
15:08:20.969 Error: Router not found for request /apis?timeout=32s
15:08:20.970 Error: Router not found for request /api?timeout=32s
15:08:20.982 Error: Router not found for request /apis?timeout=32s
15:08:20.987 Error: Router not found for request /api?timeout=32s
15:08:20.991 Error: Router not found for request /apis?timeout=32s
15:08:20.996 Error: Router not found for request /api?timeout=32s
15:08:21.001 Error: Router not found for request /apis?timeout=32s
15:08:21.006 Error: Router not found for request /api?timeout=32s
15:08:21.009 Error: Router not found for request /apis?timeout=32s
15:08:22.274 200 GET /api/health-check with 15 bytes took 0ms
15:08:23.088 Error: Router not found for request /api?timeout=32s
15:08:23.090 Error: Router not found for request /apis?timeout=32s
15:08:23.091 Error: Router not found for request /api?timeout=32s
15:08:23.099 Error: Router not found for request /apis?timeout=32s
15:08:23.100 Error: Router not found for request /api?timeout=32s
15:08:23.102 Error: Router not found for request /apis?timeout=32s
15:08:23.103 Error: Router not found for request /api?timeout=32s
15:08:23.104 Error: Router not found for request /apis?timeout=32s
15:08:23.105 Error: Router not found for request /api?timeout=32s
15:08:23.106 Error: Router not found for request /apis?timeout=32s
15:08:25.231 Error: Router not found for request /api?timeout=32s
15:08:25.233 Error: Router not found for request /apis?timeout=32s
15:08:25.234 Error: Router not found for request /api?timeout=32s
15:08:25.243 Error: Router not found for request /apis?timeout=32s
15:08:25.244 Error: Router not found for request /api?timeout=32s
15:08:25.245 Error: Router not found for request /apis?timeout=32s
15:08:25.246 Error: Router not found for request /api?timeout=32s
15:08:25.247 Error: Router not found for request /apis?timeout=32s
15:08:25.248 Error: Router not found for request /api?timeout=32s
15:08:25.249 Error: Router not found for request /apis?timeout=32s
15:08:27.325 Error: Router not found for request /api?timeout=32s
15:08:27.326 Error: Router not found for request /apis?timeout=32s
15:08:27.327 Error: Router not found for request /api?timeout=32s
15:08:27.328 Error: Router not found for request /apis?timeout=32s
15:08:27.329 Error: Router not found for request /api?timeout=32s
15:08:27.330 Error: Router not found for request /apis?timeout=32s
15:08:27.331 Error: Router not found for request /api?timeout=32s
15:08:27.332 Error: Router not found for request /apis?timeout=32s
15:08:27.333 Error: Router not found for request /api?timeout=32s
15:08:27.334 Error: Router not found for request /apis?timeout=32s
15:08:29.410 Error: Router not found for request /api?timeout=32s
15:08:29.412 Error: Router not found for request /apis?timeout=32s
15:08:29.413 Error: Router not found for request /api?timeout=32s
15:08:29.422 Error: Router not found for request /apis?timeout=32s
15:08:29.424 Error: Router not found for request /api?timeout=32s
15:08:29.425 Error: Router not found for request /apis?timeout=32s
15:08:29.426 Error: Router not found for request /api?timeout=32s
15:08:29.427 Error: Router not found for request /apis?timeout=32s
15:08:29.428 Error: Router not found for request /api?timeout=32s
15:08:29.429 Error: Router not found for request /apis?timeout=32s
15:08:31.508 Error: Router not found for request /api?timeout=32s
15:08:31.509 Error: Router not found for request /apis?timeout=32s
15:08:31.510 Error: Router not found for request /api?timeout=32s
15:08:31.519 Error: Router not found for request /apis?timeout=32s
15:08:31.520 Error: Router not found for request /api?timeout=32s
15:08:31.521 Error: Router not found for request /apis?timeout=32s
15:08:31.522 Error: Router not found for request /api?timeout=32s
15:08:31.523 Error: Router not found for request /apis?timeout=32s
15:08:31.524 Error: Router not found for request /api?timeout=32s
15:08:31.525 Error: Router not found for request /apis?timeout=32s
15:08:33.601 Error: Router not found for request /api?timeout=32s
15:08:33.602 Error: Router not found for request /apis?timeout=32s
15:08:33.603 Error: Router not found for request /api?timeout=32s
15:08:33.613 Error: Router not found for request /apis?timeout=32s
15:08:33.614 Error: Router not found for request /api?timeout=32s
15:08:33.615 Error: Router not found for request /apis?timeout=32s
15:08:33.616 Error: Router not found for request /api?timeout=32s
15:08:33.617 Error: Router not found for request /apis?timeout=32s
15:08:33.618 Error: Router not found for request /api?timeout=32s
15:08:33.619 Error: Router not found for request /apis?timeout=32s
15:08:35.715 Error: Router not found for request /api?timeout=32s
15:08:35.716 Error: Router not found for request /apis?timeout=32s
15:08:35.717 Error: Router not found for request /api?timeout=32s
15:08:35.731 Error: Router not found for request /apis?timeout=32s
15:08:35.736 Error: Router not found for request /api?timeout=32s
15:08:35.741 Error: Router not found for request /apis?timeout=32s
15:08:35.746 Error: Router not found for request /api?timeout=32s
15:08:35.750 Error: Router not found for request /apis?timeout=32s
15:08:35.755 Error: Router not found for request /api?timeout=32s
15:08:35.760 Error: Router not found for request /apis?timeout=32s
15:08:37.864 Error: Router not found for request /api?timeout=32s
15:08:37.865 Error: Router not found for request /apis?timeout=32s
15:08:37.866 Error: Router not found for request /api?timeout=32s
15:08:37.878 Error: Router not found for request /apis?timeout=32s
15:08:37.886 Error: Router not found for request /api?timeout=32s
15:08:37.891 Error: Router not found for request /apis?timeout=32s
15:08:37.895 Error: Router not found for request /api?timeout=32s
15:08:37.896 Error: Router not found for request /apis?timeout=32s
15:08:37.897 Error: Router not found for request /api?timeout=32s
15:08:37.898 Error: Router not found for request /apis?timeout=32s
15:08:39.992 Error: Router not found for request /api?timeout=32s
15:08:39.994 Error: Router not found for request /apis?timeout=32s
15:08:39.995 Error: Router not found for request /api?timeout=32s
15:08:40.004 Error: Router not found for request /apis?timeout=32s
15:08:40.005 Error: Router not found for request /api?timeout=32s
15:08:40.006 Error: Router not found for request /apis?timeout=32s
15:08:40.007 Error: Router not found for request /api?timeout=32s
15:08:40.008 Error: Router not found for request /apis?timeout=32s
15:08:40.009 Error: Router not found for request /api?timeout=32s
15:08:40.010 Error: Router not found for request /apis?timeout=32s
15:08:42.089 Error: Router not found for request /api?timeout=32s
15:08:42.090 Error: Router not found for request /apis?timeout=32s
15:08:42.091 Error: Router not found for request /api?timeout=32s
15:08:42.100 Error: Router not found for request /apis?timeout=32s
15:08:42.101 Error: Router not found for request /api?timeout=32s
15:08:42.103 Error: Router not found for request /apis?timeout=32s
15:08:42.104 Error: Router not found for request /api?timeout=32s
15:08:42.105 Error: Router not found for request /apis?timeout=32s
15:08:42.106 Error: Router not found for request /api?timeout=32s
15:08:42.107 Error: Router not found for request /apis?timeout=32s
15:08:44.183 Error: Router not found for request /api?timeout=32s
15:08:44.184 Error: Router not found for request /apis?timeout=32s
15:08:44.185 Error: Router not found for request /api?timeout=32s
